communityname,state,countyCode,communityCode,fold,population,householdsize,racepctblack,racePctWhite,racePctOther,agePct65up,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctNevMarr,TotalPctDiv,PctFam2Par,PctWorkMom,PctKidsBornNeverMar,NumImmig,PctImmigRecent,PctImmigRec10,PctRecentImmig,PctRecImmig10,PctNotSpeakEnglWell,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccMedVal,OwnOccQrange,RentMedian,RentQrange,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumHomeless,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,LemasPctOfficDrugUn,raw_y.murdPerPop.na_col.,group,y,y1
Lackawannacity,NY,29,40189,4,-0.154792295,-0.8120008,-0.042287911,0.306724224,-0.358618202,0.99499647,0.634384084,-0.936232323,-1.583462116,-0.534170337,-0.234705655,1.453745075,0.867113456,2.502086893,-0.802892679,-0.764178522,0.590390841,0.696318876,1.038884341,-1.071513371,0.936534167,-1.235706899,-0.10428219,0.093192578,0.560118792,-1.297058739,0.504192175,-0.138812261,-1.063077709,-1.41776177,0.694562074,-0.090021879,-0.557101378,-1.554425482,-0.409823667,-0.573781052,-0.146087298,-0.113170121,-0.637453512,-0.542016673,-0.496056403,-0.295265909,-0.262689729,-0.125242462,0.726979163,-0.202959656,0.274697575,-0.377312784,0.845452617,0.087080423,-1.26138472,0.057353913,0.270449552,-0.703089303,-0.717339768,-1.018064938,-0.914077571,-0.97236194,-0.087135519,-1.528037447,1.07787748,-0.007019836,-0.218387257,1.316876432,1.730601865,1.736019308,1.298755146,-0.186483957,0.150261585,0.629271206,-0.3441521,0,4,3.037058627,20.84384346
LongBeachcity,NY,59,43335,4,-0.092069332,-0.696854725,-0.116049468,0.218766486,0.053174237,0.617972883,0.634384084,0.55918199,-0.377652652,-0.780876003,0.340190715,0.360801226,-0.189510651,-0.706117247,0.79108956,0.857347289,-0.396908098,-0.435700235,-0.51010575,0.449413158,-0.174731043,-0.179739905,-0.966720403,0.223887444,-0.588027869,0.496081616,0.711812522,-0.049295662,0.01840644,-1.070191683,-0.0532794,-0.030666755,-0.310476246,-0.07229546,0.189475623,0.36179023,0.084986209,-0.074502711,-0.820200755,-0.574285226,-0.620758924,-0.7209654,0.311548235,1.164387546,-1.193457459,0.005524992,-0.792245404,-0.848040836,0.280648001,1.758999348,-0.717646621,-0.672487618,-0.330776398,0.81873659,0.70224368,1.397772658,1.429108577,1.446019152,0.530882218,0.674033583,2.648172813,-0.102794725,0.698287003,0.732775999,0.356563739,0.495891095,0.761076972,-0.221398826,4.193168782,3.797276004,-0.3441521,5.86,4,3.188041786,24.24091204
Colchestertown,VT,7,14875,4,-0.183200824,0.598538623,-0.632380369,0.906547137,-0.57392682,-1.374277436,0.634384084,0.397157164,1.336738182,0.336555543,-0.217521253,-1.648179816,-0.778010153,-1.116418184,0.263160185,-0.062582771,-0.853401155,-0.66065275,-1.123924667,0.419919299,-0.831891201,1.191164612,-0.420591907,0.363595749,-0.578667977,0.380118048,0.998999948,-0.38746948,0.325877718,1.626525354,-0.193703781,-0.101447526,1.568621517,0.560237579,-0.068223072,-0.344936278,-0.558878806,-0.666411515,0.002161836,0.103354375,-0.296532368,0.630259851,-0.540546808,0.165119044,0.726979163,-0.144402224,-1.412737066,0.560560913,0.819384712,1.561421898,0.822944658,-0.76915537,0.062332877,0.029598124,-0.008795481,0.22697666,-0.26255752,0.245486295,-0.911159168,-0.037404749,0.531687799,-0.102794725,-0.466842285,-0.035066582,-0.585234598,-0.171231447,-0.932008892,0.086022335,-0.821355039,-0.482771399,-0.3441521,0,4,3.41967521,30.55948799
Libertytownship,OH,155,43344,5,-0.136021508,-0.639281687,-0.365979405,0.664052538,-0.553337198,0.867261703,0.634384084,-0.508685333,-1.008599464,-1.143678453,0.112887938,1.172633131,-0.200656475,1.369394411,-0.447983935,-0.082937317,-0.117350334,-0.302180032,0.073924896,-0.452939479,0.401207072,-0.9541157,0.344235104,0.594940685,0.315201638,-0.244796734,-0.557531035,-0.420623776,0.423841753,-2.094608782,-0.641102392,-0.09526363,0.282868737,-0.920026564,-0.337907752,-0.540127408,-0.493819275,-0.419534979,-0.424248396,-0.251599702,-0.895104471,0.751686571,-0.550650702,-0.540246957,0.726979163,-0.20800771,0.471438834,0.58635423,-0.394221104,-0.000652524,-0.355154556,-0.384901055,-0.145783798,-0.719554189,-0.435418978,-0.823884138,-0.971228453,-0.851154296,-0.842490531,-1.324769352,0.326866669,-0.102794725,-0.464573289,0.939412534,1.67564034,0.914803453,1.063937879,-0.038308661,-0.600905065,-0.438208672,-0.3441521,14.88,4,2.978827474,19.6647457
Newtoncity,IA,NA,NA,5,-0.182919359,-0.984719913,-0.656012713,0.935866383,-0.594516442,0.702442648,-1.57550333,-0.41237428,-0.591792176,2.194104086,0.558120181,0.704921019,-0.220718958,0.705929065,-0.322722025,-0.275351383,-0.493632725,-0.173013749,-0.149035799,-0.589248932,-0.743285337,-0.084641124,2.071582699,-0.48817424,0.773836309,-0.768780263,-1.195310903,-0.341053466,0.321028013,1.539632832,-0.667227859,-0.107562902,1.068147923,0.855046488,-0.523690532,-0.573781052,-0.453437497,-0.76159283,-0.850658629,-0.671090883,-1.269212036,0.719917953,-0.572542471,0.138915689,0.726979163,-0.249906562,0.658721378,0.513989644,-0.686760931,0.349565988,-0.627023605,-0.433234931,-0.816381973,-0.837160518,-0.689896151,-1.000931338,-0.685474045,-1.197461851,-1.906854411,-2.0700857,-0.628965273,-0.102794725,-0.742525261,1.145462034,0.418977674,0.605694114,0.787760752,-0.160936492,-0.411050504,-0.571896854,-0.3441521,0,4,3.46213187,31.88487853
Bettendorfcity,IA,NA,NA,5,-0.118167908,-0.207483905,-0.573657576,0.81553531,-0.495686257,-0.58932669,0.634384084,0.461315143,0.809037211,0.699357993,1.223625219,-0.646112674,-0.86940591,-0.079753582,0.48945553,0.341168728,-0.819193665,-0.945108834,-1.149199564,0.8910239,-0.772820625,0.91451361,-0.114166869,-0.088578443,-0.669146926,0.779548115,-0.980231143,-0.556556389,0.80308866,0.562473069,-0.526803477,-0.101858644,-1.172116352,-1.300043955,-0.679508348,-0.650062643,-0.482602114,-0.470100052,0.002161836,0.200160032,-0.695580437,0.940180376,-0.606222117,-0.807237903,0.726979163,-0.224329753,0.698447979,0.786968925,-0.440564047,-1.089111687,0.460452593,-0.841656185,-0.723885673,-0.593715417,-0.370552247,-0.561168939,-0.479730871,-0.533705704,-1.838185774,-1.358647367,-0.697238983,-0.102794725,-0.674455391,-0.332106601,0.208447086,-0.025442565,-0.617140283,-0.052785558,-0.517709988,-0.52328297,-0.3441521,0,4,2.943016539,18.97299285
Cohoescity,NY,1,16749,6,-0.173038976,-1.013506432,-0.625935184,0.932812295,-0.624518463,0.962032659,0.634384084,-0.713309278,-1.124591707,-1.172702649,-0.299537718,1.012690129,0.367780545,1.410860995,-0.571430454,-0.508156501,0.172823548,0.857413903,1.000069321,-1.029265412,0.404898983,-0.623122538,-0.019026837,-0.513712318,0.301161801,-0.760190369,0.326409483,0.17615355,-1.071807177,0.109717298,0.332071229,-0.097541907,-0.472485224,-1.337361539,-0.451774618,-0.567050323,-0.27620636,-0.44927914,-0.881116503,-0.703359435,-0.570877915,-1.164314124,-0.548966719,-0.205268926,0.726979163,-0.206493294,0.130925117,-1.256435035,0.570291394,0.687658808,-2.167614885,0.129854727,-0.538893073,-0.337333621,-0.562657565,-0.812461738,-0.308278226,-0.735718444,-0.32747575,-0.342306892,0.66823522,-0.102794725,-0.365871977,1.569301745,0.374263213,0.520804385,1.03591991,-0.206921929,0.521583284,0.297076329,-0.3441521,0,4,3.22216208,25.08229152
Indianolacity,IA,181,92036,6,-0.199656806,0.080381284,-0.651715923,0.949915188,-0.625106738,0.03286524,-1.57550333,-0.380221205,-0.102330407,3.32604773,0.453451549,0.324450544,-0.51051038,-0.293633858,-0.355817981,-0.551091871,-0.517224097,-0.521327321,-0.764660066,-0.09901318,-0.986951463,0.763837618,-0.76655566,0.344066631,-0.238591928,-0.400488562,-0.138560635,-0.589710685,0.357885769,2.483255131,-0.716213108,-0.10984118,-0.587026603,-0.959831986,-0.679508348,-0.690447015,-0.552148509,-0.565281367,-0.393790522,0.03881727,-0.920044976,0.340106466,-0.530442914,0.124751713,0.726979163,-0.265050725,0.688989264,0.055441771,-0.802618288,-1.233906713,0.27920656,-0.49606897,-0.562017148,-0.657222835,-0.879506594,-0.795328138,-0.73119475,-0.983905525,-1.529176905,-1.392525383,-0.424144142,-0.102794725,-0.833285089,1.366774459,-0.227518909,-0.329938332,0.879819794,-0.166045985,-0.508066151,-0.464541193,-0.3441521,0,4,2.878851336,17.79382231
Spencercity,IA,41,93955,7,-0.200986484,-0.869573838,-0.66818695,0.956634182,-0.626283288,0.446973114,-1.57550333,-0.69449158,-0.002908485,2.266664576,-0.055831649,0.512262403,0.227343164,-1.616199646,-0.613673183,-0.444707565,-0.212895392,-0.451664607,-0.718623647,-0.553378023,-1.544430023,0.542763827,-0.306918103,-0.126134439,0.709877052,-0.561549073,-1.108284411,-0.357630613,0.454879863,1.763724073,-0.752135624,-0.10984118,0.444877715,-1.084223931,-0.655536376,-0.692690591,-0.554391941,-0.696155676,-0.820200755,-0.477479568,-1.044747497,0.156554447,-0.569174507,-0.079209541,0.726979163,-0.2534402,0.492248006,-0.079256667,-0.165402824,0.895935398,-0.536400588,0.141938196,0.339821777,-0.854801467,-0.672432032,-1.223668137,-1.005518982,-1.405246384,-1.39183963,-1.494159431,-0.560691563,-0.102794725,-0.832150591,0.982266134,0.075235254,0.032688445,0.479563089,-0.151569088,-0.58966524,-0.525308548,-0.3441521,0,4,3.162440701,23.62819497
Oskaloosacity,IA,123,93218,7,-0.203092617,-0.754427762,-0.645270738,0.886390155,-0.559219947,1.048562662,-1.57550333,-0.917118283,-0.686115538,2.484346046,0.073051369,1.149611033,0.699926097,-1.042214823,-0.848975656,-0.705977243,0.559722057,0.710831941,0.175024482,-0.58207475,0.275682098,-0.712046074,1.151071999,0.120232895,1.455548389,-0.419815823,-0.56747692,-0.185228275,-0.074707891,0.475580547,-0.076139183,-0.108470787,-0.777928902,-0.768268391,-0.655536376,-0.647819067,-0.500549571,-0.538511623,-0.881116503,-0.929239302,-0.720520941,0.208796175,-0.58601433,0.303217809,-1.193457459,-0.240988333,0.155517775,0.167212815,-0.321810256,0.274672009,-0.898892654,0.516525737,-0.053287498,-0.95594291,-0.734803888,-1.212245737,-0.834066337,-1.272495154,-0.533481662,-1.358647367,0.053771828,-0.102794725,-0.744794257,1.386146635,0.258750855,0.200622474,0.651673472,-0.19159345,-0.321267736,-0.545564333,-0.3441521,0,4,3.481144358,32.49688888
MountainBrookcity,AL,NA,NA,7,-0.158553247,-0.552922131,-0.658161107,0.952358459,-0.604517116,0.585009072,0.634384084,2.328119694,-0.171160968,1.483011284,2.493708775,-0.005128976,-1.054426586,-0.068841323,2.835218695,3.817820568,-1.127061076,-1.24988321,-1.779266629,3.537499831,-1.537046201,-0.227906821,-1.489372787,2.176799237,-1.889052753,3.215856778,-1.376823302,-1.644017294,1.500476196,-1.844602228,-1.016655971,-0.099905834,0.324144909,-0.781951505,-0.379858703,-0.546858137,-0.505036435,-0.681283595,-0.302416901,-0.122525492,-1.892724643,1.660269068,-0.73252079,-1.788093236,0.726979163,-0.248055609,0.779792922,1.462610557,-0.579592876,0.008620064,-0.355154556,-1.042241771,-0.145783798,0.856370615,2.184198984,-0.087139339,-0.136825581,-0.193169941,-1.426173949,-2.036207684,-1.175154954,-0.102794725,-0.522432679,0.165699598,0.937851733,0.972934463,0.502244302,-0.137943774,-0.392917373,-0.622536317,-0.3441521,0,4,2.929424524,18.7168563
CedarFallscity,IA,NA,NA,7,-0.088245294,0.627325141,-0.591560867,0.822865121,-0.551572374,-0.533700259,0.634384084,-0.440378571,0.336145762,1.29435401,0.847911694,-0.248678547,-0.570697829,0.265073802,-0.148095472,-0.554590308,0.604545665,-0.741925917,-1.007479608,0.66463861,-0.344558949,-0.07599578,-0.43912568,1.523324906,-0.552148285,0.030079871,1.381916516,-1.481561244,0.386014056,0.193560959,-0.350456579,-0.095691877,1.178561685,1.168514189,-0.319928774,-0.401025683,-0.460167793,-0.562306951,-0.363332649,-0.187062597,-0.471115898,0.178439495,-0.49844725,-0.072835751,0.726979163,-0.228199928,0.793035122,0.071204354,-0.263881578,0.283231321,-0.264531539,-0.744988432,-0.631389373,-0.721906316,-0.697380774,-0.898129738,-0.868356866,-1.030079866,0.736888131,-2.205597764,-0.765512693,-0.102794725,-0.593906044,1.033338232,-0.659758699,-1.051501027,0.596971723,0.011083105,-0.556794696,-0.56379454,-0.3441521,0,4,2.958798204,19.27479346
Peekskillcity,NY,119,56979,8,-0.159882925,-0.495349093,0.847147565,-0.627826749,0.024348767,-0.082508098,0.634384084,0.109483457,0.034056076,-0.809900199,-0.290164408,-0.225656448,-0.075823247,-0.254349725,0.288435999,0.157023696,-0.007650451,-0.15995199,0.073924896,-0.053576695,-0.31133175,0.306869446,-0.566390918,0.336555432,-0.079473777,-0.064408962,0.373652436,0.288878156,-0.921466331,-0.521396808,1.354230099,-0.072617894,1.001074142,0.630519028,0.890655793,0.453776855,0.150045741,0.136680831,-0.332874775,-0.380673911,0.027694188,-1.00547103,-0.008408402,1.316650287,-1.193457459,-0.169979034,-0.245531714,-0.971992058,-0.362360331,0.797503311,-0.627023605,-0.247149507,-0.307652323,0.545889907,-0.155993062,0.895187059,0.64042641,0.891927064,1.114565637,1.11444779,0.258592959,-0.041309611,0.407855555,0.661157654,0.079893011,0.431301084,0.458216065,-0.201812436,0.528374719,1.650162778,-0.3441521,4.91,4,3.0037159,20.16031161
Middletowntownship,PA,17,49120,9,-0.045710147,0.742471217,-0.559334943,0.798432416,-0.516864154,-0.591386928,0.634384084,0.948945413,1.016803535,-0.911484885,1.101772184,-0.424373512,-0.675468573,0.184323086,0.790461156,0.298551398,-0.961921469,-0.724510238,-0.685224676,0.24295615,-0.916805154,0.788538601,-0.020262422,0.172811289,-0.471029228,0.361864524,-0.353640395,-1.014085672,1.125109053,0.059411101,-0.683556275,-0.084112061,-0.953352636,-0.536899374,-0.607592433,-0.493012308,-0.455680929,0.121808751,0.794066554,1.361827919,-0.845223463,1.157618922,-0.584330347,-1.19178985,0.726979163,-0.214065376,0.798710351,0.852168701,-0.678071629,-1.430057611,0.188583543,-0.991491201,-0.608265298,0.244817706,0.160855968,0.843786259,0.068917593,0.857296309,-0.396144387,0.674033583,-0.151049302,-0.092153071,-0.47478377,0.503245074,0.77483026,0.589085254,0.296779194,-0.068965619,-0.224353961,0.094518478,-0.3441521,0,4,2.794988561,16.36244158
Middletowntownship,PA,17,49120,9,-0.045710147,0.742471217,-0.559334943,0.798432416,-0.516864154,-0.591386928,0.634384084,0.948945413,1.016803535,-0.911484885,1.101772184,-0.424373512,-0.675468573,0.184323086,0.790461156,0.298551398,-0.961921469,-0.724510238,-0.685224676,0.24295615,-0.916805154,0.788538601,-0.020262422,0.172811289,-0.471029228,0.361864524,-0.353640395,-1.014085672,1.125109053,0.059411101,-0.683556275,-0.084112061,-0.953352636,-0.536899374,-0.607592433,-0.493012308,-0.455680929,0.121808751,0.794066554,1.361827919,-0.845223463,1.157618922,-0.584330347,-1.19178985,0.726979163,-0.214065376,0.798710351,0.852168701,-0.678071629,-1.430057611,0.188583543,-0.991491201,-0.608265298,0.244817706,0.160855968,0.843786259,0.068917593,0.857296309,-0.396144387,0.674033583,-0.151049302,-0.092153071,-0.47478377,0.503245074,0.77483026,0.589085254,0.296779194,-0.068965619,-0.224353961,0.094518478,-0.3441521,0,4,2.794988561,16.36244158
Daphnecity,AL,NA,NA,9,-0.199899448,-0.437776055,0.466165541,-0.008457672,-0.598046092,-0.47601359,-1.57550333,0.30151288,0.777171211,0.568749111,0.230835427,-0.733354311,-1.036593268,-0.012097576,0.346109543,0.297279239,-0.544354176,-0.889959185,-1.010187632,0.973925556,-0.695290494,0.334040526,-0.557741824,-0.11111204,-0.898464262,0.851488477,-0.992663499,-0.009510507,0.615890059,0.006056043,-0.461489811,-0.108265228,-0.540590909,-0.408153711,-0.637557398,-0.629870457,-0.545418213,-0.487946549,-0.271959027,-0.122525492,-0.670639933,0.710740352,-0.436139905,-0.888680765,0.726979163,-0.213728839,-0.41389683,0.581338863,-0.738896742,0.537157574,1.54792879,-0.387317748,0.131705102,-0.490221848,-0.502780583,-0.395544139,-0.536881752,-0.41249806,-2.009857367,-0.782721098,-0.833786403,-0.102794725,-0.740256266,-0.022151798,-0.377498664,-1.043196597,-0.495729083,-0.143053267,-0.616525365,-0.60430611,-0.3441521,0,4,2.999467238,20.07483896
